onet_id,onet_title,ai_product_exposure_score,esco_title
13-1161.00,Market Research Analysts and Marketing Specialists,0.5529943060202269,"advertising specialist,, market research analyst,, market research interviewer,, marketing assistant,, marketing consultant,, network marketer,, pricing specialist,, search engine optimisation expert,, tourism policy director"
13-1161.01,Search Marketing Strategists,0.6177297187901298,"advertising specialist,, digital marketing manager,, market research analyst,, marketing consultant,, network marketer,, online community manager,, online marketer,, search engine optimisation expert"
13-1199.00,"Business Operations Specialists, All Other",0.3333333333333333,location manager
13-1199.04,Business Continuity Planners,0.4426847464800363,"corporate risk manager,, ICT disaster recovery analyst,, ICT resilience manager,, ICT security administrator,, ICT security engineer,, ICT security manager"
13-1199.05,Sustainability Specialists,0.36594202898550726,"environmental programme coordinator,, ICT environmental manager,, sustainability manager"
13-1199.06,Online Merchants,0.6328125,"eBusiness manager,, online marketer,, online sales channel manager,, wholesale merchant in computers, computer peripheral equipment and software"
13-1199.07,Security Management Specialists,0.5375757575757576,"security consultant,, security manager"
13-2011.00,Accountants and Auditors,0.38109080913066984,"accountant,, accounting analyst,, audit supervisor,, auditing clerk,, bookkeeper,, financial auditor,, IT auditor,, public finance accountant"
13-2022.00,Appraisers of Personal and Business Property,0.25217864923747274,"gemmologist,, personal property appraiser,, property appraiser"
13-2023.00,Appraisers and Assessors of Real Estate,0.3611111111111111,"property appraiser,, real estate surveyor"
13-2031.00,Budget Analysts,0.296218487394958,"budget analyst,, budget manager"
13-2041.00,Credit Analysts,0.5040075707044854,"credit adviser,, credit analyst,, credit manager,, credit risk analyst,, loan officer,, mortgage loan underwriter"
13-2051.00,Financial and Investment Analysts,0.4108324638028104,"business valuer,, corporate investment banker,, financial analyst,, investment adviser,, investment analyst,, investment manager,, securities analyst"
13-2052.00,Personal Financial Advisors,0.36860043096731204,"asset manager,, credit adviser,, financial planner,, investment adviser,, personal trust officer"
13-2053.00,Insurance Underwriters,0.6032695374800637,"insurance broker,, insurance underwriter,, mortgage loan underwriter,, property insurance underwriter"
13-2054.00,Financial Risk Specialists,0.5925395656974604,"actuarial consultant,, credit risk analyst,, financial analyst,, financial risk manager,, insurance risk consultant"
13-2061.00,Financial Examiners,0.3611111111111111,financial auditor
13-2071.00,Credit Counselors,0.37676698931236136,"corporate banking manager,, credit adviser,, credit analyst,, student financial support coordinator"
13-2072.00,Loan Officers,0.4848435431407103,"credit adviser,, credit analyst,, loan officer,, mortgage broker,, mortgage loan underwriter"
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",0.29465709728867623,"tax clerk,, tax compliance officer,, tax inspector"
13-2082.00,Tax Preparers,0.3099137931034483,"accountant,, tax advisor"
13-2099.00,"Financial Specialists, All Other",0.2916666666666667,venture capitalist
13-2099.01,Financial Quantitative Analysts,0.4391469038208169,"business valuer,, financial analyst,, investment analyst,, securities analyst"
13-2099.04,"Fraud Examiners, Investigators and Analysts",0.5301619433198381,"financial fraud examiner,, insurance fraud investigator,, social security inspector"
15-1211.00,Computer Systems Analysts,0.43333333333333335,"embedded system designer,, ICT system analyst,, ICT system architect,, ICT system integration consultant,, software analyst"
15-1211.01,Health Informatics Specialists,0.5057471264367817,"clinical informatics manager,, ICT system analyst,, software analyst"
15-1212.00,Information Security Analysts,0.44270317725752506,"embedded systems security engineer,, ICT resilience manager,, ICT security administrator,, ICT security engineer,, ICT security manager"
15-1221.00,Computer and Information Research Scientists,0.3273809523809524,"computer scientist,, ICT research consultant"
15-1231.00,Computer Network Support Specialists,0.3827516695827891,"ICT network administrator,, ICT network engineer,, ICT network technician,, ICT system administrator,, telecommunications engineer"
15-1232.00,Computer User Support Specialists,0.5,"ICT help desk agent,, ICT technician"
15-1241.00,Computer Network Architects,0.41450892857142857,"ICT capacity planner,, ICT network architect,, ICT network engineer,, ICT system architect"
15-1241.01,Telecommunications Engineering Specialists,0.3973552394309757,"ICT network engineer,, telecommunications engineer,, telecommunications engineering technician"
15-1242.00,Database Administrators,0.4202620320855615,"data warehouse designer,, database administrator,, database designer,, database developer,, database integrator"
15-1243.00,Database Architects,0.4159525401069519,"data warehouse designer,, database administrator,, database designer,, database integrator"
15-1243.01,Data Warehousing Specialists,0.4202620320855615,"data warehouse designer,, database administrator,, database designer,, database developer,, database integrator"
15-1244.00,Network and Computer Systems Administrators,0.3876750700280112,"ICT network administrator,, ICT network engineer,, ICT system administrator"
15-1251.00,Computer Programmers,0.5,software developer
15-1252.00,Software Developers,0.4603527064930738,"database developer,, digital games developer,, embedded systems software developer,, gambling games developer,, ICT application developer,, ICT system developer,, industrial mobile devices software developer,, mobile application developer,, software analyst,, software architect,, software developer,, user interface developer"
15-1253.00,Software Quality Assurance Analysts and Testers,0.6401796643964163,"digital games tester,, ICT accessibility tester,, ICT integration tester,, ICT system tester,, ICT test analyst,, ICT usability tester,, software developer,, software tester"
15-1254.00,Web Developers,0.3833333333333333,"web developer,, webmaster"
15-1255.00,Web and Digital Interface Designers,0.48957902001380266,"user interface designer,, user interface developer,, web developer"
15-1255.01,Video Game Designers,0.2485507246376812,"digital games designer,, gambling games designer,, performance video designer"
15-1299.01,Web Administrators,0.3,webmaster
15-1299.02,Geographic Information Systems Technologists and Technicians,0.3258101851851851,"cartographer,, geographic information systems specialist"
15-1299.03,Document Management Specialists,0.40382292827945,"big data archive librarian,, document management officer,, file clerk,, ICT documentation manager"
15-1299.04,Penetration Testers,0.4588100686498856,"ethical hacker,, ICT security engineer"
15-1299.05,Information Security Engineers,0.4350108695652174,"embedded systems security engineer,, ICT security administrator,, ICT security engineer,, ICT security manager,, ICT security technician"
15-1299.06,Digital Forensics Analysts,0.5909090909090909,digital forensics expert
15-1299.07,Blockchain Engineers,0.4277777777777778,"blockchain architect,, blockchain developer"
15-1299.08,Computer Systems Engineers/Architects,0.43313926728939206,"blockchain architect,, cloud engineer,, enterprise architect,, ICT change and configuration manager,, ICT network engineer,, ICT system architect,, integration engineer,, software architect"
15-1299.09,Information Technology Project Managers,0.4729890524608571,"ICT consultant,, ICT project manager,, programme manager,, project manager"
15-2011.00,Actuaries,0.6419856459330143,"actuarial assistant,, actuarial consultant,, insurance rating analyst,, insurance risk consultant"
15-2021.00,Mathematicians,0.2492095429721184,"mathematician,, mathematics lecturer"
15-2031.00,Operations Research Analysts,0.539484126984127,"business intelligence manager,, logistics analyst,, logistics engineer,, occupational analyst"
15-2041.00,Statisticians,0.4163190975690976,"biometrician,, data scientist,, statistical assistant,, statistician"
15-2041.01,Biostatisticians,0.35530303030303034,"biometrician,, statistician"
15-2051.00,Data Scientists,0.4368840579710145,"computer vision engineer,, data analyst,, data scientist,, ICT intelligent systems designer,, knowledge engineer,, statistician"
15-2051.01,Business Intelligence Analysts,0.5551328903654486,"business analyst,, business intelligence manager,, data analyst,, market research analyst"
15-2051.02,Clinical Data Managers,0.5211206896551724,"clinical informatics manager,, medical records manager"
15-2099.00,"Mathematical Science Occupations, All Other",0,gambling games developer
15-2099.01,Bioinformatics Technicians,0.3597147950089126,"bioinformatics scientist,, scientific laboratory technician"
17-1011.00,"Architects, Except Landscape and Naval",0.20321462211072716,"architect,, architectural drafter,, civil drafter,, drafter,, interior architect"
17-1012.00,Landscape Architects,0.10427903541144463,"architect,, land planner,, landscape architect,, landscape designer,, landscape gardener"
17-1021.00,Cartographers and Photogrammetrists,0.2979625638569604,"cadastral technician,, cartographer,, geographic information systems specialist,, surveying technician"
17-1022.00,Surveyors,0.20104381250932973,"hydrographic surveyor,, land surveyor,, mine surveying technician,, mine surveyor,, surveying technician"
17-2011.00,Aerospace Engineers,0.2520913502524756,"aerodynamics engineer,, aerospace engineer,, aerospace engineering drafter,, aerospace engineering technician,, aircraft engine specialist,, aircraft engine tester,, aircraft maintenance engineer,, flight test engineer,, material stress analyst,, mechanical engineering technician"
17-2021.00,Agricultural Engineers,0.40689655172413797,"agricultural engineer,, agricultural equipment design engineer"
17-2031.00,Bioengineers and Biomedical Engineers,0.268213866039953,"bioengineer,, biomedical engineer"
17-2041.00,Chemical Engineers,0.29221745516388375,"biochemical engineer,, chemical engineer,, chemical engineering technician,, chemist,, synthetic materials engineer"
17-2051.00,Civil Engineers,0.2286149397000543,"civil engineer,, civil engineering technician,, construction engineer,, drainage engineer,, installation engineer,, pipeline engineer,, transport engineer"
17-2051.01,Transportation Engineers,0.2879907133811735,"civil engineer,, transport engineer"
17-2051.02,Water/Wastewater Engineers,0.2730322966507177,"drainage engineer,, wastewater engineer,, water engineer,, water systems engineering technician"
17-2061.00,Computer Hardware Engineers,0.2827856025039124,"computer hardware engineer,, computer hardware engineering technician,, electronics engineer"
17-2071.00,Electrical Engineers,0.2542902367212163,"electric power generation engineer,, electrical engineer,, electromagnetic engineer,, electromechanical engineer,, integrated circuit design engineer,, mine electrical engineer,, power distribution engineer,, power electronics engineer,, powertrain engineer,, substation engineer"
17-2072.00,"Electronics Engineers, Except Computer",0.3238272387569849,"electromagnetic engineer,, electronics engineer,, electronics engineering technician,, integrated circuit design engineer,, microelectronics engineer,, power electronics engineer,, predictive maintenance expert,, sensor engineer,, sensor engineering technician"
17-2072.01,Radio Frequency Identification Device Specialists,0.30909473358966066,"electromagnetic engineer,, electronics engineer,, electronics engineering technician,, sensor engineer,, sensor engineering technician,, telecommunications analyst,, telecommunications engineer"
17-2081.00,Environmental Engineers,0.27475951784222463,"environmental engineer,, environmental expert,, environmental geologist,, environmental mining engineer,, environmental protection manager,, environmental scientist,, pipeline environmental project manager"
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.4534908026755853,"construction safety manager,, health and safety engineer,, health and safety officer"
17-2111.02,Fire-Prevention and Protection Engineers,0.1875,fire prevention and protection engineer
17-2112.00,Industrial Engineers,0.34365653829960663,"calculation engineer,, design engineer,, industrial engineer,, industrial tool design engineer,, manufacturing engineer,, process engineer,, production engineer"
17-2112.01,Human Factors Engineers and Ergonomists,0.36235119047619047,"ergonomist,, health and safety engineer"
17-2112.02,Validation Engineers,0.3373618438828523,"compliance engineer,, flight test engineer,, homologation engineer,, quality engineer,, test engineer"
17-2112.03,Manufacturing Engineers,0.3996195567011712,"dependability engineer,, industrial engineer,, leather goods product developer,, manufacturing engineer,, process engineer,, process engineering technician,, production engineer,, production engineering technician,, rolling stock engineer"
17-2121.00,Marine Engineers and Naval Architects,0.25645376536329256,"marine chief engineer,, marine engineer,, marine engineering drafter,, naval architect,, ship assistant engineer"
17-2131.00,Materials Engineers,0.3338996533162004,"material stress analyst,, materials engineer,, metallurgist,, microelectronics materials engineer,, paper engineer,, surface engineer,, synthetic materials engineer,, textile, leather and footwear researcher,, welding engineer"
17-2141.00,Mechanical Engineers,0.34717322151532676,"engine designer,, mechanical engineer,, mine mechanical engineer,, precision engineer,, rotating equipment engineer"
17-2141.01,Fuel Cell Engineers,0.25460428073668495,"alternative fuels engineer,, renewable energy engineer"
17-2141.02,Automotive Engineers,0.24821428571428572,"aerodynamics engineer,, automotive designer,, automotive engineer,, autonomous driving specialist,, homologation engineer,, powertrain engineer"
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",0.2617818219791904,"environmental mining engineer,, geological engineer,, mine development engineer,, mine geologist,, mine planning engineer,, mine ventilation engineer,, mining geotechnical engineer,, quarry engineer"
17-2161.00,Nuclear Engineers,0.20833333333333337,nuclear engineer
17-2171.00,Petroleum Engineers,0.12791524265208476,"drilling engineer,, gas production engineer,, liquid fuel engineer,, petroleum engineer"
17-2199.00,"Engineers, All Other",0.2928690613443219,"application engineer,, commissioning engineer,, container equipment design engineer,, contract engineer,, dismantling engineer,, fluid power engineer,, gas distribution engineer,, heating, ventilation, air conditioning engineer,, patent engineer,, wood technology engineer"
17-2199.03,"Energy Engineers, Except Wind and Solar",0.4,energy analyst
17-2199.05,Mechatronics Engineers,0.30915870900880893,"automation engineer,, embedded system designer,, mechatronics engineer,, mechatronics engineering technician,, robotics engineer,, smart home engineer"
17-2199.06,Microsystems Engineers,0.2571428571428571,microsystem engineer
17-2199.07,Photonics Engineers,0.24513521849278325,"optical engineer,, optoelectronic engineer,, optoelectronic engineering technician,, photonics engineer,, photonics engineering technician"
17-2199.08,Robotics Engineers,0.2889810696772722,"automation engineer,, mechatronics engineer,, robotics engineer,, robotics engineering technician"
17-2199.09,Nanosystems Engineers,0.30434782608695654,nanoengineer
17-2199.10,Wind Energy Engineers,0.21115004940768656,"energy engineer,, offshore renewable energy engineer,, onshore wind energy engineer,, renewable energy engineer"
17-2199.11,Solar Energy Systems Engineers,0.2517360677441111,"energy engineer,, renewable energy engineer,, solar energy engineer"
17-3011.00,Architectural and Civil Drafters,0.18489258019657295,"architectural drafter,, civil drafter,, computer-aided design operator,, drafter"
17-3012.00,Electrical and Electronics Drafters,0.25972965913543167,"drafter,, electrical drafter,, electromechanical drafter,, electronics drafter"
17-3013.00,Mechanical Drafters,0.2250977300937353,"computer-aided design operator,, drafter,, electromechanical drafter,, mechanical engineering drafter,, product development engineering drafter,, rolling stock engineering drafter"
17-3021.00,Aerospace Engineering and Operations Technologists and Technicians,0.30084541062801934,"aerospace engineer,, aerospace engineering drafter,, aerospace engineering technician"
17-3022.00,Civil Engineering Technologists and Technicians,0.19163292847503371,"asphalt laboratory technician,, building inspector,, civil engineering technician"
17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,0.2444104917056668,"computer hardware engineering technician,, computer hardware test technician,, electrical engineering technician,, electronics engineering technician,, instrumentation engineering technician,, microelectronics engineering technician"
17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians,0.2524031700873806,"electromechanical engineering technician,, marine mechatronics technician,, mechatronics assembler,, mechatronics engineering technician,, robotics engineering technician"
17-3024.01,Robotics Technicians,0.25307125307125306,"automation engineering technician,, industrial robot controller,, robotics engineering technician"
17-3025.00,Environmental Engineering Technologists and Technicians,0.3484848484848485,"environmental engineer,, environmental technician,, water conservation technician"
17-3026.00,Industrial Engineering Technologists and Technicians,0.37891260183055997,"industrial engineer,, industrial engineering technician,, leather goods industrial engineer,, process engineering technician,, product development engineering technician,, production engineering technician,, textile technologist"
17-3026.01,Nanotechnology Engineering Technologists and Technicians,0.30434782608695654,nanoengineer
17-3027.00,Mechanical Engineering Technologists and Technicians,0.323344811652878,"automotive engineering technician,, mechanical engineer,, mechanical engineering technician,, pneumatic engineering technician"
17-3027.01,Automotive Engineering Technicians,0.27872744539411204,"automotive engineering technician,, motor vehicle engine inspector,, motor vehicle engine tester"
17-3028.00,Calibration Technologists and Technicians,0.30525235579989396,"calibration technician,, instrumentation engineer,, instrumentation engineering technician,, metrologist,, metrology technician,, precision device inspector,, precision instrument assembler"
17-3029.00,"Engineering Technologists and Technicians, Except Drafters, All Other",0.2551074931509714,"colour sampling technician,, commissioning technician,, food and beverage packaging technologist,, footwear product developer,, footwear production technician,, marine engineering technician,, rolling stock engineering technician,, wastewater treatment technician"
17-3029.01,Non-Destructive Testing Specialists,0.2875,"non-destructive testing specialist,, welding inspector"
17-3029.08,Photonics Technicians,0.24324357442637012,"optoelectronic engineering technician,, photonics engineer,, photonics engineering technician"
17-3031.00,Surveying and Mapping Technicians,0.2605779446536151,"cadastral technician,, cartographer,, geographic information systems specialist,, hydrographic surveying technician,, hydrographic surveyor,, land surveyor,, mine surveying technician,, soil surveying technician,, surveying technician"
19-1011.00,Animal Scientists,0.21147279967129298,"aquaculture biologist,, biologist,, general veterinarian,, official veterinarian,, specialised veterinarian"
19-1012.00,Food Scientists and Technologists,0.30552820458974483,"brewmaster,, cider master,, food analyst,, food biotechnologist,, food safety specialist,, food technician,, food technologist,, oenologist,, sensory scientist"
19-1013.00,Soil and Plant Scientists,0.3154761904761905,"agricultural scientist,, agronomist,, soil scientist"
19-1021.00,Biochemists and Biophysicists,0.29128787878787876,"biochemist,, biophysicist"
19-1022.00,Microbiologists,0.3070901728039595,"bacteriology technician,, biologist,, microbiologist,, specialist biomedical scientist"
19-1023.00,Zoologists and Wildlife Biologists,0.2427752765382623,"biologist,, fisheries adviser,, marine biologist,, zoology technician"
19-1029.01,Bioinformatics Scientists,0.3152813852813853,"biochemist,, bioinformatics scientist,, biometrician,, biophysicist,, data scientist"
19-1029.02,Molecular and Cellular Biologists,0.2736014311724605,"biochemist,, bioinformatics scientist,, biologist,, biophysicist,, microbiologist"
19-1029.03,Geneticists,0.35714285714285715,geneticist
19-1029.04,Biologists,0.2749140293150952,"aquaculture biologist,, bioinformatics scientist,, biologist,, biology technician,, biophysicist,, marine biologist,, microbiologist"
19-1031.00,Conservation Scientists,0.21883908774152677,"conservation scientist,, environmental scientist,, natural resources consultant,, nature conservation officer"
19-1031.02,Range Managers,0.1998432601880878,"forester,, natural resources consultant"
19-1031.03,Park Naturalists,0.15354529616724738,"conservation scientist,, countryside officer,, environmental education officer,, nature conservation officer,, park guide"
19-1032.00,Foresters,0.21648988411438058,"botanical technician,, conservation scientist,, forest ranger,, forest worker,, forester,, forestry adviser,, forestry inspector,, forestry technician,, natural resources consultant,, nature conservation officer"
19-1041.00,Epidemiologists,0.24528301886792453,epidemiologist
19-1042.00,"Medical Scientists, Except Epidemiologists",0.31315305647066655,"biomedical scientist,, biomedical scientist advanced,, immunologist,, physiologist,, specialist biomedical scientist,, toxicologist"
19-2011.00,Astronomers,0.21574468085106385,"astronomer,, cosmologist"
19-2012.00,Physicists,0.268140589569161,"biophysicist,, mathematician,, physicist"
19-2021.00,Atmospheric and Space Scientists,0.4644294508354366,"aviation meteorologist,, climatologist,, meteorologist,, meteorology technician,, weather forecaster"
19-2031.00,Chemists,0.3090023649523234,"analytical chemist,, biochemist,, biochemistry technician,, chemical application specialist,, chemical engineer,, chemical engineering technician,, chemist,, chemistry technician,, cosmetic chemist,, textile chemist"
19-2032.00,Materials Scientists,0.3645833333333333,"materials engineer,, process metallurgist,, rubber technologist,, synthetic materials engineer"
19-2041.00,"Environmental Scientists and Specialists, Including Health",0.29603174603174603,"airport environment officer,, environmental expert,, environmental programme coordinator,, environmental protection manager,, environmental scientist"
19-2041.01,Climate Change Policy Analysts,0.21536231884057971,"environmental policy officer,, policy officer"
19-2041.02,Environmental Restoration Planners,0.32466516269333173,"ecologist,, environmental engineer,, environmental expert,, environmental programme coordinator,, environmental scientist,, environmental technician,, natural resources consultant"
19-2041.03,Industrial Ecologists,0.34051251956181533,"ecologist,, environmental engineer,, environmental expert,, environmental scientist"
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",0.2121053889303672,"environmental geologist,, exploration geologist,, geochemist,, geological engineer,, geologist,, geology technician,, geophysicist,, mineralogist,, seismologist"
19-2043.00,Hydrologists,0.19294645195077245,"environmental geologist,, geologist,, hydrogeologist,, hydrologist,, soil scientist,, water engineer"
19-2099.01,Remote Sensing Scientists and Technologists,0.24184491978609626,"geographer,, remote sensing technician,, seismologist"
19-3011.00,Economists,0.37155949336256244,"business economics researcher,, economic adviser,, economic development coordinator,, economic policy officer,, economist,, fiscal affairs policy officer,, trade development officer"
19-3011.01,Environmental Economists,0.2857789855072464,"economist,, environmental policy officer"
19-3022.00,Survey Researchers,0.4984492446006602,"demographer,, field survey manager,, market research analyst,, market research interviewer,, social work researcher,, survey enumerator"
19-3032.00,Industrial-Organizational Psychologists,0.4898148148148148,"occupational analyst,, psychologist"
19-3033.00,Clinical and Counseling Psychologists,0.36561023092713235,"assistant clinical psychologist,, clinical psychologist,, educational psychologist,, health psychologist,, psychologist,, psychotherapist"
19-3034.00,School Psychologists,0.1561740890688259,"education welfare officer,, educational counsellor,, educational psychologist,, learning mentor,, psychologist"
19-3039.02,Neuropsychologists,0.35,psychologist
19-3039.03,Clinical Neuropsychologists,0.36600500438528605,"clinical psychologist,, educational psychologist,, health psychologist,, psychologist,, psychotherapist"
19-3041.00,Sociologists,0.23243046440156034,"anthropologist,, behavioural scientist,, criminologist,, media scientist,, political scientist,, social work researcher,, sociologist"
19-3051.00,Urban and Regional Planners,0.26095283916356493,"airport planning engineer,, architect,, government planning inspector,, land planner,, regional development policy officer,, transport planner,, urban planner"
19-3091.00,Anthropologists and Archeologists,0.2183861902850261,"anthropologist,, archaeologist"
19-3092.00,Geographers,0.21818181818181817,geographer
19-3093.00,Historians,0.28691192803375976,"anthropologist,, archaeologist,, genealogist,, historian"
19-3094.00,Political Scientists,0.2912477459647271,"political affairs officer,, political campaign officer,, political journalist,, political scientist,, sociologist"
19-3099.00,"Social Scientists and Related Workers, All Other",0.16173245614035087,"linguist,, social services policy officer"
19-3099.01,Transportation Planners,0.37065864389233955,"airport planning engineer,, logistics engineer,, mobility services manager,, rail logistics coordinator,, ship planner,, transport engineer,, transport planner,, water traffic coordinator"
19-4012.00,Agricultural Technicians,0.19918018489447062,"agricultural scientist,, agricultural technician,, agronomist,, aquaculture cage technician,, aquaculture harvesting technician,, aquaculture hatchery technician,, aquaculture husbandry technician,, aquaculture rearing technician,, aquaculture recirculation technician"
19-4012.01,Precision Agriculture Technicians,0.325,"agricultural engineer,, agricultural scientist"
19-4013.00,Food Science Technicians,0.25251214308643316,"coffee taster,, farm milk controller,, fisheries refrigeration engineer,, food analyst,, food grader,, food technician,, malt master,, viticulture adviser"
19-4021.00,Biological Technicians,0.4399170231213575,"bacteriology technician,, biochemistry technician,, biology technician,, biotechnical technician,, botanical technician,, scientific laboratory technician,, zoology technician"
19-4031.00,Chemical Technicians,0.31391341391008004,"assayer,, biochemistry technician,, chemical manufacturing quality technician,, chemistry technician,, colour sampling technician,, leather laboratory technician,, scientific laboratory technician,, tanning technician,, textile chemical quality technician,, textile quality technician"
19-4042.00,"Environmental Science and Protection Technicians, Including Health",0.3630221653878943,"air pollution analyst,, environmental technician,, groundwater monitoring technician,, hazardous materials inspector"
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",0.2491161616161616,"geology technician,, geotechnician,, metallurgical technician,, soil surveying technician"
19-4044.00,Hydrologic Technicians,0.18333333333333335,"hydrogeologist,, hydrologist"
19-4051.00,Nuclear Technicians,0.37243589743589745,"nuclear reactor operator,, nuclear technician,, physics technician"
19-4051.02,Nuclear Monitoring Technicians,0.3125,"nuclear technician,, radiation protection technician"
19-4061.00,Social Science Research Assistants,0.24965277777777778,"social work researcher,, university research assistant"
19-4071.00,Forest and Conservation Technicians,0.19893403346465405,"conservation scientist,, forest ranger,, forest worker,, forester,, forestry adviser,, forestry inspector,, forestry technician,, nature conservation officer"
19-4092.00,Forensic Science Technicians,0.36632996632996634,"criminal investigator,, graphologist,, police detective"
19-4099.01,Quality Control Analysts,0.2889508910240618,"call centre quality auditor,, chemical manufacturing quality technician,, footwear quality control laboratory technician,, footwear quality technician,, leather goods quality control laboratory technician,, leather goods quality technician,, product quality controller,, product quality inspector,, vineyard cellar master"
19-4099.03,Remote Sensing Technicians,0.28376436781609193,"hydrographic surveying technician,, remote sensing technician"
19-5011.00,Occupational Health and Safety Specialists,0.48507186668867247,"construction safety inspector,, construction safety manager,, health and safety engineer,, health and safety officer,, health safety and environmental manager,, mine health and safety engineer,, mine safety officer,, occupational health and safety inspector,, transport health and safety inspector"
19-5012.00,Occupational Health and Safety Technicians,0.451370997423629,"construction safety inspector,, health and safety officer,, mine safety officer,, transport health and safety inspector"
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,0.11328156729584873,"clinical social worker,, drug and alcohol addiction counsellor,, marriage counsellor,, social counsellor,, substance misuse worker"
21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",0.17348627980206927,"academic advisor,, academic support officer,, career guidance advisor,, educational counsellor,, student financial support coordinator"
21-1013.00,Marriage and Family Therapists,0.25558945460200816,"clinical psychologist,, marriage counsellor,, mental health social worker,, psychologist,, psychotherapist,, social counsellor"
21-1014.00,Mental Health Counselors,0.11614043651465655,"clinical social worker,, drug and alcohol addiction counsellor,, marriage counsellor,, mental health social worker,, social counsellor,, substance misuse worker"
21-1015.00,Rehabilitation Counselors,0.3211390907014555,"career guidance advisor,, employment and vocational integration consultant,, employment support worker,, life coach,, occupational therapist,, occupational therapy assistant,, rehabilitation support worker"
21-1019.00,"Counselors, All Other",0.10477611940298506,"immigration adviser,, victim support officer"
21-1021.00,"Child, Family, and School Social Workers",0.11718297655393212,"child care social worker,, child welfare worker,, education welfare officer,, family social worker,, family support worker,, foster care support worker"
21-1022.00,Healthcare Social Workers,0.13266121666057729,"clinical social worker,, gerontology social worker,, hospital social worker,, palliative care social worker"
21-1023.00,Mental Health and Substance Abuse Social Workers,0.11599946593666115,"clinical social worker,, crisis situation social worker,, drug and alcohol addiction counsellor,, marriage counsellor,, mental health social worker,, mental health support worker,, military welfare worker,, sexual violence counsellor,, social counsellor,, substance misuse worker"
21-1029.00,"Social Workers, All Other",0.14679633867276887,"community social worker,, social worker"
21-1091.00,Health Education Specialists,0.38037808568243353,"community development officer,, healthcare consultant,, policy officer,, public health policy officer,, weight loss consultant"
21-1092.00,Probation Officers and Correctional Treatment Specialists,0.1889637323460853,"criminal justice social worker,, juvenile correctional officer,, probation officer,, youth offending team worker"
21-1093.00,Social and Human Service Assistants,0.14230079955886407,"gerontology social worker,, social work assistant,, substance misuse worker"
21-1094.00,Community Health Workers,0.22450481041312959,"adult community care worker,, community care case worker,, community health worker,, contact tracing agent"
21-1099.00,"Community and Social Service Specialists, All Other",0.203535840086869,"homelessness worker,, housing support worker,, intercultural communication consultant,, social care worker,, youth information worker"
21-2011.00,Clergy,0.08871441202475686,"chaplain,, minister of religion,, missionary,, monk/nun,, pastoral worker"
21-2021.00,"Directors, Religious Activities and Education",0.08204686118479222,"chaplain,, minister of religion,, missionary,, pastoral worker"
23-1011.00,Lawyers,0.33540659025155145,"corporate lawyer,, intellectual property consultant,, lawyer,, legal assistant,, legal consultant,, legal service manager"
23-1012.00,Judicial Law Clerks,0.25869565217391305,"court clerk,, legal assistant"
23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",0.19080821712400658,"judge,, justice of the peace,, supreme court judge"
23-1023.00,"Judges, Magistrate Judges, and Magistrates",0.19080821712400658,"judge,, justice of the peace,, supreme court judge"
23-2011.00,Paralegals and Legal Assistants,0.3868421052631579,"legal administrative assistant,, legal assistant"
23-2093.00,"Title Examiners, Abstractors, and Searchers",0.42647058823529416,"conveyance clerk,, title closer"
23-2099.00,"Legal Support Workers, All Other",0.08499999999999999,"immigration adviser,, legal guardian"
25-1011.00,"Business Teachers, Postsecondary",0.2513180090644879,"business lecturer,, economics lecturer,, higher education lecturer"
25-1021.00,"Computer Science Teachers, Postsecondary",0.2551079911463141,"computer science lecturer,, higher education lecturer,, ICT teacher secondary school,, mathematics lecturer"
25-1022.00,"Mathematical Science Teachers, Postsecondary",0.24375005637703778,"higher education lecturer,, mathematician,, mathematics lecturer,, mathematics teacher at secondary school,, physics lecturer"
25-1031.00,"Architecture Teachers, Postsecondary",0.2519762845849802,"architecture lecturer,, higher education lecturer"
25-1032.00,"Engineering Teachers, Postsecondary",0.2571428571428571,engineering lecturer
25-1041.00,"Agricultural Sciences Teachers, Postsecondary",0.23941276115189158,"agriculture, forestry and fishery vocational teacher,, biology lecturer,, higher education lecturer"
25-1042.00,"Biological Science Teachers, Postsecondary",0.23815962831981138,"biology lecturer,, biology teacher secondary school,, higher education lecturer"
25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",0.25757575757575757,higher education lecturer
25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",0.2489365706757011,"earth science lecturer,, higher education lecturer,, space science lecturer"
25-1052.00,"Chemistry Teachers, Postsecondary",0.24473850679836595,"chemistry lecturer,, chemistry teacher secondary school,, higher education lecturer,, pharmacy lecturer"
25-1053.00,"Environmental Science Teachers, Postsecondary",0.2519762845849802,"biology lecturer,, higher education lecturer"
