isco_level_1,ai_product_exposure_score
0,0.06283584140726999
1,0.13320196815336147
2,0.11717439832324807
3,0.12824142550067877
4,0.14857727471337057
5,0.12648887582444843
6,0.007745032745032745
7,0.07445368499336316
8,0.07563433233944997
9,0.06448006975251558
